ROC AUC micro,F1 micro,precision micro,recall micro,ROC AUC macro,F1 macro,precision macro,recall macro,ROC AUC weighted,F1 weighted,precision weighted,recall weighted,ROC AUC samples,F1 samples,precision samples,recall samples,ROC AUC - ecosystem_type.Salt_marsh,precision - ecosystem_type.Salt_marsh,recall - ecosystem_type.Salt_marsh,F1 - ecosystem_type.Salt_marsh,accuracy - ecosystem_type.Salt_marsh,n_target - ecosystem_type.Salt_marsh,ROC AUC - ecosystem_type.Mangrove,precision - ecosystem_type.Mangrove,recall - ecosystem_type.Mangrove,F1 - ecosystem_type.Mangrove,accuracy - ecosystem_type.Mangrove,n_target - ecosystem_type.Mangrove,ROC AUC - ecosystem_type.Coral_reef,precision - ecosystem_type.Coral_reef,recall - ecosystem_type.Coral_reef,F1 - ecosystem_type.Coral_reef,accuracy - ecosystem_type.Coral_reef,n_target - ecosystem_type.Coral_reef,ROC AUC - ecosystem_type.Seagrass,precision - ecosystem_type.Seagrass,recall - ecosystem_type.Seagrass,F1 - ecosystem_type.Seagrass,accuracy - ecosystem_type.Seagrass,n_target - ecosystem_type.Seagrass,class_weight,batch_size,weight_decay,learning_rate,num_epochs
0.3851925630810093,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,,32,0.3,1e-05,4
0.3851925630810093,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,,32,0.3,5e-05,2
0.3497011952191235,0.0,0.0,0.0,0.4990234375,0.0,0.0,0.0,0.4993489583333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.49609375,0.0,0.0,0.0,0.9624060150375939,5,,32,0.3,5e-05,3
0.3851925630810093,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,,32,0.3,5e-05,4
0.5199203187250996,0.0,0.0,0.0,0.814650645333609,0.0,0.0,0.0,0.7976395350840915,0.0,0.0,0.0,,0.0,0.0,0.0,0.7051971326164874,0.0,0.0,0.0,0.9323308270676691,9,0.8512820512820514,0.0,0.0,0.0,0.9022556390977443,13,0.9974358974358974,0.0,0.0,0.0,0.9774436090225563,3,0.7046875,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,1e-05,2
0.8482735723771581,0.11764705882352941,0.5,0.06666666666666667,0.9033660308105873,0.14285714285714288,0.125,0.16666666666666666,0.9176396643231318,0.05714285714285715,0.05,0.06666666666666667,,0.012531328320802004,0.015037593984962405,0.011278195488721804,0.8629032258064515,0.0,0.0,0.0,0.9323308270676691,9,0.9955128205128204,0.0,0.0,0.0,0.9022556390977443,13,0.976923076923077,0.5,0.6666666666666666,0.5714285714285715,0.9774436090225563,3,0.778125,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,1e-05,3
0.949867197875166,0.33333333333333337,1.0,0.2,0.9634318134822166,0.4222222222222223,0.5,0.3666666666666667,0.9580198855803695,0.22814814814814816,0.26666666666666666,0.2,,0.03634085213032581,0.045112781954887216,0.03258145363408521,0.8897849462365592,0.0,0.0,0.0,0.9323308270676691,9,0.9878205128205128,0.0,0.0,0.0,0.9022556390977443,13,0.9948717948717949,1.0,0.6666666666666666,0.8,0.9924812030075187,3,0.98125,1.0,0.8,0.888888888888889,0.9924812030075187,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,1e-05,4
0.9563081009296148,0.0625,0.5,0.03333333333333333,0.9685274934518886,0.1,0.125,0.08333333333333333,0.9636539323132065,0.04000000000000001,0.05,0.03333333333333333,,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.9014336917562724,0.0,0.0,0.0,0.9323308270676691,9,0.9897435897435897,0.0,0.0,0.0,0.9022556390977443,13,0.9923076923076923,0.5,0.3333333333333333,0.4,0.9774436090225563,3,0.990625,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,5e-05,2
0.9648738379814077,0.7346938775510204,0.9473684210526315,0.6,0.9775362084711883,0.6441666666666667,0.9166666666666666,0.5752136752136753,0.9764569117038875,0.6676666666666667,0.9666666666666667,0.6,,0.12280701754385964,0.13533834586466165,0.11779448621553884,0.9318996415770608,1.0,0.1111111111111111,0.19999999999999998,0.9398496240601504,9,1.0,1.0,0.9230769230769231,0.9600000000000001,0.9924812030075187,13,0.9923076923076923,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9849624060150376,3,0.9859375,1.0,0.6,0.7499999999999999,0.9849624060150376,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,5e-05,3
0.9881142098273572,0.7692307692307692,0.9090909090909091,0.6666666666666666,0.9883805486628067,0.6885683760683761,0.9642857142857143,0.5752136752136752,0.9868258891645988,0.7448005698005697,0.9380952380952381,0.6666666666666666,,0.13032581453634084,0.14285714285714285,0.12531328320802004,0.9605734767025089,1.0,0.4444444444444444,0.6153846153846153,0.9624060150375939,9,0.998076923076923,0.8571428571428571,0.9230769230769231,0.888888888888889,0.9774436090225563,13,0.9948717948717949,1.0,0.3333333333333333,0.5,0.9849624060150376,3,1.0,1.0,0.6,0.7499999999999999,0.9849624060150376,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,5e-05,4
0.3850929614873838,0.0,0.0,0.0,0.49903846153846154,0.0,0.0,0.0,0.49961538461538463,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.49615384615384617,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,1e-05,2
0.3851925630810093,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,1e-05,3
0.349867197875166,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,1e-05,4
0.3851925630810093,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,5e-05,2
0.349867197875166,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,5e-05,3
0.3851925630810093,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,5e-05,4
0.38711819389110225,0.0,0.0,0.0,0.49345587348359526,0.0,0.0,0.0,0.522697261855528,0.0,0.0,0.0,,0.0,0.0,0.0,0.4157706093189964,0.0,0.0,0.0,0.9323308270676691,9,0.6467948717948718,0.0,0.0,0.0,0.9022556390977443,13,0.5128205128205128,0.0,0.0,0.0,0.9774436090225563,3,0.3984375,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,1e-05,2
0.38359893758300134,0.0,0.0,0.0,0.4986981320650675,0.0,0.0,0.0,0.49446339950372215,0.0,0.0,0.0,,0.0,0.0,0.0,0.3431899641577061,0.0,0.0,0.0,0.9323308270676691,9,0.5865384615384616,0.0,0.0,0.0,0.9022556390977443,13,0.6025641025641026,0.0,0.0,0.0,0.9774436090225563,3,0.4625,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,1e-05,3
0.7298140770252324,0.06451612903225806,1.0,0.03333333333333333,0.7785498733457403,0.125,0.25,0.08333333333333333,0.7809852753653157,0.05,0.1,0.03333333333333333,,0.005012531328320802,0.007518796992481203,0.0037593984962406013,0.5672043010752688,0.0,0.0,0.0,0.9323308270676691,9,0.9474358974358974,0.0,0.0,0.0,0.9022556390977443,13,0.9948717948717949,1.0,0.3333333333333333,0.5,0.9849624060150376,3,0.6046875,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,1e-05,4
0.6078353253652058,0.0,0.0,0.0,0.8501068376068377,0.0,0.0,0.0,0.8536324786324786,0.0,0.0,0.0,,0.0,0.0,0.0,0.6388888888888888,0.0,0.0,0.0,0.9323308270676691,9,0.9974358974358973,0.0,0.0,0.0,0.9022556390977443,13,0.9641025641025641,0.0,0.0,0.0,0.9774436090225563,3,0.8,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,5e-05,2
0.9472111553784861,0.588235294117647,0.7142857142857143,0.5,0.945095701509512,0.3763440860215054,0.3472222222222222,0.41666666666666663,0.9449962520678247,0.4301075268817204,0.37962962962962965,0.5,,0.10025062656641603,0.11278195488721804,0.09523809523809523,0.8709677419354839,0.0,0.0,0.0,0.9323308270676691,9,0.9942307692307693,0.7222222222222222,1.0,0.8387096774193548,0.9624060150375939,13,0.9948717948717949,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9849624060150376,3,0.9203125,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,5e-05,3
0.9672642762284196,0.7058823529411764,0.8571428571428571,0.6,0.9756737661979598,0.5863095238095238,0.6333333333333333,0.5666666666666667,0.9708939895230217,0.5940476190476189,0.6088888888888888,0.6,,0.12030075187969924,0.13533834586466165,0.11403508771929824,0.9148745519713262,0.0,0.0,0.0,0.9323308270676691,9,0.992948717948718,0.8666666666666667,1.0,0.9285714285714286,0.9849624060150376,13,0.9948717948717949,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9849624060150376,3,1.0,1.0,0.6,0.7499999999999999,0.9849624060150376,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,5e-05,4
0.3851925630810093,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,1e-05,2
0.3851925630810093,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,1e-05,3
0.349867197875166,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,1e-05,4
0.36743027888446217,0.0,0.0,0.0,0.49903846153846154,0.0,0.0,0.0,0.49961538461538463,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.49615384615384617,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,5e-05,2
0.36736387782204516,0.0,0.0,0.0,0.4990234375,0.0,0.0,0.0,0.4993489583333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.49609375,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,5e-05,3
0.3851925630810093,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9323308270676691,9,0.5,0.0,0.0,0.0,0.9022556390977443,13,0.5,0.0,0.0,0.0,0.9774436090225563,3,0.5,0.0,0.0,0.0,0.9624060150375939,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,5e-05,4
